#TYPE System.Management.Automation.PSCustomObject
"Name","Type","BluePath","GuestOS","IP","Path"
"lo1wtnutxdbs01","VirtualMachine","/UK1 DC/lo1wtnutxdbs01","Microsoft Windows Server 2016 (64-bit)","10.162.38.174","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1wtnutxdbs01"
"uk1wqsfpxaut001","VirtualMachine","/UK1 DC/StoreFront/uk1wqsfpxaut001","Microsoft Windows Server 2012 (64-bit)","10.36.44.21","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wqsfpxaut001"
"lo1wtnutxdbs01_clone3","VirtualMachine","/UK1 DC/DT/PCH-InfraTestVMs/lo1wtnutxdbs01_clone3","Microsoft Windows Server 2016 or later (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1wtnutxdbs01_clone3"
"lo3usmycddbs07","VirtualMachine","/UK1 DC/DT/myCloud APIs and Redirect Solution/lo3usmycddbs07","Oracle Linux 8 (64-bit)","10.162.78.22","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3usmycddbs07"
"LO3WDPIVAPP003","VirtualMachine","/UK1 DC/Unknown/LO3WDPIVAPP003","Microsoft Windows Server 2008 (32-bit)","10.122.20.178","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/LO3WDPIVAPP003"
"uk1wdilabapp01","VirtualMachine","/UK1 DC/P&DS/Chemistry iLab - ACD Labs/uk1wdilabapp01","Microsoft Windows Server 2019 (64-bit)","10.36.44.49","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wdilabapp01"
"lo3udshirapp01","VirtualMachine","/UK1 DC/Unknown/lo3udshirapp01","Oracle Linux 7 (64-bit)","10.166.148.137","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3udshirapp01"
"uk1wslogtsdb01","VirtualMachine","/UK1 DC/uk1wslogtsdb01","Microsoft Windows Server 2019 (64-bit)","172.20.83.153","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wslogtsdb01"
"LO3WPQTYAPP001","VirtualMachine","/UK1 DC/HED/HP Load Runner Agent/LO3WPQTYAPP001","Microsoft Windows Server 2008 R2 (64-bit)","10.162.73.106","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/LO3WPQTYAPP001"
"synthetics-minion-lo1-07","VirtualMachine","/UK1 DC/Unknown/synthetics-minion-lo1-07","Ubuntu Linux (64-bit)","10.32.192.37","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/synthetics-minion-lo1-07"
"synthetics-minion-lo1-09","VirtualMachine","/UK1 DC/Unknown/synthetics-minion-lo1-09","Ubuntu Linux (64-bit)","10.32.192.39","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/synthetics-minion-lo1-09"
"UCSTest1","VirtualMachine","/UK1 DC/Unknown/UCSTest1","Microsoft Windows Server 2008 R2 (64-bit)","169.254.147.24","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/UCSTest1"
"LO3WDGSEXDCX-1","VirtualMachine","/UK1 DC/Unknown/LO3WDGSEXDCX-1","Microsoft Windows Server 2008 R2 (64-bit)","10.162.71.57","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/LO3WDGSEXDCX-1"
"lo3wtsorpfwd03","VirtualMachine","/UK1 DC/Unknown/lo3wtsorpfwd03","Microsoft Windows Server 2012 (64-bit)","10.162.70.32","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wtsorpfwd03"
"uk1wslpeapp003","VirtualMachine","/UK1 DC/P&DS/Liang - Live Example, CPP, Python/uk1wslpeapp003","Microsoft Windows Server 2012 (64-bit)","10.36.44.50","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wslpeapp003"
"lo1utrhelapp007","VirtualMachine","/UK1 DC/Unknown/lo1utrhelapp007","Red Hat Enterprise Linux 7 (64-bit)","10.162.40.48","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1utrhelapp007"
"lo1udnmatapp02","VirtualMachine","/UK1 DC/DT/Network Management Utility/lo1udnmatapp02","CentOS 7 (64-bit)","10.111.128.9","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1udnmatapp02"
"LO3UPCCTWEB001","VirtualMachine","/UK1 DC/DT/mySQL/LO3UPCCTWEB001","CentOS 4/5/6 (64-bit)","10.32.212.72","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/LO3UPCCTWEB001"
"uk1wdpscxsdb01","VirtualMachine","/UK1 DC/uk1wdpscxsdb01","Microsoft Windows Server 2019 (64-bit)","10.166.151.32","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wdpscxsdb01"
"lo1wtnutxdbs03","VirtualMachine","/UK1 DC/DT/PCH-InfraTestVMs/lo1wtnutxdbs03","Microsoft Windows Server 2016 or later (64-bit)","10.162.38.176","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1wtnutxdbs03"
"lo3usmycddbs12","VirtualMachine","/UK1 DC/DT/myCloud APIs and Redirect Solution/lo3usmycddbs12","Oracle Linux 8 (64-bit)","10.162.78.73","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3usmycddbs12"
"lo1utmathweb01","VirtualMachine","/UK1 DC/CTO Core BAU/Math Result/lo1utmathweb01","CentOS 7 (64-bit)","10.36.42.42","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1utmathweb01"
"uk1udnovxapp01","VirtualMachine","/UK1 DC/P&DS/DCS/uk1udnovxapp01","CentOS 4/5 (64-bit)","10.36.42.118","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1udnovxapp01"
"WIN2K19_Standard_Base_TF","Template","/UK1 DC/Templates/AUTM_Templates/WIN2K19_Standard_Base_TF","","",""
"dbs-b3-1801_P2V_template","Template","/UK1 DC/Discovered virtual machine/dbs-b3-1801_P2V_template","","",""
"lo1udadcsweb01","VirtualMachine","/UK1 DC/DT/PCH-PKI/lo1udadcsweb01","CentOS 7 (64-bit)","10.36.42.35","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1udadcsweb01"
"uk1wssfpxdep001","VirtualMachine","/UK1 DC/StoreFront/uk1wssfpxdep001","Microsoft Windows Server 2012 (64-bit)","10.36.42.137","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wssfpxdep001"
"uk1udcrcsapp01","VirtualMachine","/UK1 DC/CRI Analytics Middle East/uk1udcrcsapp01","CentOS 7 (64-bit)","10.36.42.100","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1udcrcsapp01"
"uk1wdcbtxsdb01","VirtualMachine","/UK1 DC/uk1wdcbtxsdb01","Microsoft Windows Server 2022 (64-bit)","10.166.150.16","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wdcbtxsdb01"
"uk1usdcsxapp03","VirtualMachine","/UK1 DC/P&DS/DCS/uk1usdcsxapp03","CentOS 7 (64-bit)","10.36.42.124","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1usdcsxapp03"
"uk1usdcsxapp01","VirtualMachine","/UK1 DC/P&DS/DCS/uk1usdcsxapp01","CentOS 7 (64-bit)","10.36.42.122","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1usdcsxapp01"
"uk1uddcsxapp02","VirtualMachine","/UK1 DC/P&DS/DCS/uk1uddcsxapp02","CentOS 7 (64-bit)","10.36.42.129","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1uddcsxapp02"
"uk1cldevapp01","VirtualMachine","/UK1 DC/P&DS/CloserLook/uk1cldevapp01","CentOS 4/5 (64-bit)","10.36.42.99","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1cldevapp01"
"nursingncertapp02","VirtualMachine","/UK1 DC/P&DS/Neighborhood/nursingncertapp02","Other 2.6.x Linux (64-bit)","10.36.44.118","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/nursingncertapp02"
"uk1wdconssdb01","VirtualMachine","/UK1 DC/uk1wdconssdb01","Microsoft Windows Server 2022 (64-bit)","10.162.53.35","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wdconssdb01"
"uk1udmcudweb02","VirtualMachine","/UK1 DC/P&DS/Axis Utility Dashboard/uk1udmcudweb02","Ubuntu Linux (64-bit)","10.36.42.83","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1udmcudweb02"
"uk1udlcppapp01","VirtualMachine","/UK1 DC/P&DS/Liang - Live Example, CPP, Python/uk1udlcppapp01","Ubuntu Linux (64-bit)","10.36.42.110","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1udlcppapp01"
"ukaspocfgwl01","VirtualMachine","/UK1 DC/Unknown/ukaspocfgwl01","Other 3.x or later Linux (64-bit)","10.162.39.7","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/ukaspocfgwl01"
"lo3wtprovapp-3","VirtualMachine","/UK1 DC/DT/POS-JumpServers/lo3wtprovapp-3","Microsoft Windows Server 2016 or later (64-bit)","10.162.70.62","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wtprovapp-3"
"lo3wseoleapp02","VirtualMachine","/UK1 DC/Unknown/lo3wseoleapp02","Microsoft Windows Server 2019 (64-bit)","10.162.70.252","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wseoleapp02"
"lo3wdgsexapp07","VirtualMachine","/UK1 DC/DT/ServiceNow/lo3wdgsexapp07","Microsoft Windows Server 2016 or later (64-bit)","10.162.71.60","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wdgsexapp07"
"lo3utpscxweb04","VirtualMachine","/UK1 DC/CTO Core BAU/Pearson Schools Website/lo3utpscxweb04","Ubuntu Linux (64-bit)","10.36.51.60","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3utpscxweb04"
"lo3wddcl4wts01","VirtualMachine","/UK1 DC/DT/POS-JumpServers/lo3wddcl4wts01","Microsoft Windows Server 2012 (64-bit)","10.162.70.38","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wddcl4wts01"
"LO3WDAAOAPP001","VirtualMachine","/UK1 DC/Unknown/LO3WDAAOAPP001",,,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/LO3WDAAOAPP001"
"lo1wtpqtyweb004","VirtualMachine","/UK1 DC/HED/HP Load Runner Agent/lo1wtpqtyweb004","Microsoft Windows Server 2008 R2 (64-bit)","10.32.196.210","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1wtpqtyweb004"
"lo1wdcrmsdb001","VirtualMachine","/UK1 DC/Unknown/lo1wdcrmsdb001","Microsoft Windows Server 2016 (64-bit)","10.162.38.75","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1wdcrmsdb001"
"uk1wssfpxweb003","VirtualMachine","/UK1 DC/StoreFront/uk1wssfpxweb003","Microsoft Windows Server 2012 (64-bit)","10.36.42.54","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wssfpxweb003"
"lo1usomapweb01","VirtualMachine","/UK1 DC/Unknown/lo1usomapweb01",,,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1usomapweb01"
"LO3UTCOREWEB01","VirtualMachine","/UK1 DC/Unknown/LO3UTCOREWEB01","CentOS 4/5/6 (64-bit)","10.32.212.132","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/LO3UTCOREWEB01"
"lo1wpttaxapp01","VirtualMachine","/UK1 DC/DT/Telephony - Teams Voice PSTN/lo1wpttaxapp01","Microsoft Windows Server 2016 (64-bit)","10.162.39.178","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1wpttaxapp01"
"lo1wtcoreutl01","VirtualMachine","/UK1 DC/DT/PCH-InfraTestVMs/lo1wtcoreutl01","Microsoft Windows Server 2016 (64-bit)","10.162.36.102","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1wtcoreutl01"
"lo1ucilmefil01","VirtualMachine","/UK1 DC/DT/Informatica ILM/lo1ucilmefil01","CentOS 4/5 (64-bit)","10.162.38.20","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1ucilmefil01"
"uk1wtiqstapp01","VirtualMachine","/UK1 DC/uk1wtiqstapp01","Microsoft Windows Server 2019 (64-bit)","10.32.192.70","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wtiqstapp01"
"uk1usdcsxapp05","VirtualMachine","/UK1 DC/P&DS/DCS/uk1usdcsxapp05","CentOS 7 (64-bit)","10.36.42.126","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1usdcsxapp05"
"lo3wspodbwts01","VirtualMachine","/UK1 DC/DT/POS-JumpServers/lo3wspodbwts01","Microsoft Windows Server 2016 (64-bit)","10.162.70.63","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wspodbwts01"
"lo1udntbxapp01","VirtualMachine","/UK1 DC/DT/PCH-Storage/lo1udntbxapp01","Oracle Linux 8 (64-bit)","10.162.40.120","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1udntbxapp01"
"lo3wspodbwts02","VirtualMachine","/UK1 DC/DT/POS-JumpServers/lo3wspodbwts02","Microsoft Windows Server 2016 (64-bit)","10.162.70.106","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wspodbwts02"
"LO3WPQTYAPP004","VirtualMachine","/UK1 DC/HED/HP Load Runner Agent/LO3WPQTYAPP004","Microsoft Windows Server 2008 R2 (64-bit)","10.162.73.109","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/LO3WPQTYAPP004"
"dbs-b3-1201","VirtualMachine","/UK1 DC/Learning Tools/MyDietAnalysis/dbs-b3-1201","Oracle Linux 4/5 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/dbs-b3-1201"
"uk1usnovxapp02","VirtualMachine","/UK1 DC/P&DS/DCS/uk1usnovxapp02",,,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1usnovxapp02"
"uk1udmcudweb01","VirtualMachine","/UK1 DC/P&DS/Axis Utility Dashboard/uk1udmcudweb01",,,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1udmcudweb01"
"uk1udlvxplweb01","VirtualMachine","/UK1 DC/P&DS/Liang - Live Example, CPP, Python/uk1udlvxplweb01","Ubuntu Linux (64-bit)","10.36.42.82","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1udlvxplweb01"
"lo1wslogtapp01","VirtualMachine","/UK1 DC/DT/Logility Demand Planning &Forecasting (TEP)/lo1wslogtapp01","Microsoft Windows Server 2016 (64-bit)","10.32.200.95","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1wslogtapp01"
"uk1usmlexdbs02","VirtualMachine","/UK1 DC/Learning Tools/Economic expirement/uk1usmlexdbs02",,,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1usmlexdbs02"
"lo1dcpedev01","VirtualMachine","/UK1 DC/Unknown/lo1dcpedev01","Microsoft Windows Server 2016 (64-bit)","10.162.37.101","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1dcpedev01"
"lo3wtecomdb001","VirtualMachine","/UK1 DC/DT/Equella Stark-Verlag/lo3wtecomdb001","Microsoft Windows Server 2012 (64-bit)","10.166.150.190","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wtecomdb001"
"ukasdevfgw2l01","VirtualMachine","/UK1 DC/Unknown/ukasdevfgw2l01","Other 3.x or later Linux (64-bit)","10.162.39.9","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/ukasdevfgw2l01"
"lo3wtecomweb001","VirtualMachine","/UK1 DC/DT/Equella Stark-Verlag/lo3wtecomweb001","Microsoft Windows Server 2012 (64-bit)","10.36.50.82","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wtecomweb001"
"uk1wslogtsdb02","VirtualMachine","/UK1 DC/uk1wslogtsdb02","Microsoft Windows Server 2019 (64-bit)","10.162.46.122","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wslogtsdb02"
"NTNX-EWAB005663-A-CVM","VirtualMachine","/UK1 DC/CVM/MT-Non-Prod/NTNX-EWAB005663-A-CVM","CentOS 7 (64-bit)","172.20.41.152","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/NTNX-EWAB005663-A-CVM"
"lo1wdgscsdbs03","VirtualMachine","/UK1 DC/HED/Data Science Development/lo1wdgscsdbs03","Microsoft Windows Server 2016 (64-bit)","10.162.38.144","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1wdgscsdbs03"
"uk1uddcsxapp01","VirtualMachine","/UK1 DC/P&DS/DCS/uk1uddcsxapp01","CentOS 7 (64-bit)","10.36.42.128","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1uddcsxapp01"
"vCLS-64f54bce-f448-4c7f-ab64-f73458707dc3","VirtualMachine","/UK1 DC/vCLS/vCLS-64f54bce-f448-4c7f-ab64-f73458707dc3","Other 3.x Linux (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/vCLS-64f54bce-f448-4c7f-ab64-f73458707dc3"
"uk1udcrcsapp02","VirtualMachine","/UK1 DC/CRI Analytics Middle East/uk1udcrcsapp02","CentOS 7 (64-bit)","10.36.42.101","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1udcrcsapp02"
"uk1wdcbtxsdb02","VirtualMachine","/UK1 DC/uk1wdcbtxsdb02","Microsoft Windows Server 2022 (64-bit)","10.166.150.29","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wdcbtxsdb02"
"nursingnppeapp02","VirtualMachine","/UK1 DC/P&DS/Neighborhood/nursingnppeapp02",,,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/nursingnppeapp02"
"uk1usmdaxapp02","VirtualMachine","/UK1 DC/Learning Tools/MyDietAnalysis/uk1usmdaxapp02","CentOS 7 (64-bit)","10.36.42.104","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1usmdaxapp02"
"uk1uddmdcweb01","VirtualMachine","/UK1 DC/P&DS/DemoDocs/uk1uddmdcweb01","Ubuntu Linux (64-bit)","10.36.42.108","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1uddmdcweb01"
"uk1usecluapp01","VirtualMachine","/UK1 DC/Pearson SL eClub/uk1usecluapp01","CentOS 7 (64-bit)","10.36.44.121","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1usecluapp01"
"uk1wqsfpxdes002","VirtualMachine","/UK1 DC/StoreFront/uk1wqsfpxdes002","Microsoft Windows Server 2012 (64-bit)","10.36.42.52","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wqsfpxdes002"
"uk1udmysqlvm04","VirtualMachine","/UK1 DC/Mysql/uk1udmysqlvm04","Oracle Linux 4/5 (64-bit)","10.166.142.82","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1udmysqlvm04"
"dbs-b3-1801","VirtualMachine","/UK1 DC/Learning Tools/MyDietAnalysis/dbs-b3-1801",,,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/dbs-b3-1801"
"uk1udlpxyapp01","VirtualMachine","/UK1 DC/P&DS/Liang - Live Example, CPP, Python/uk1udlpxyapp01","Ubuntu Linux (64-bit)","10.36.42.111","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1udlpxyapp01"
"Synthetics-minion-lo3-04","VirtualMachine","/UK1 DC/Unknown/Synthetics-minion-lo3-04","Ubuntu Linux (64-bit)","10.32.209.40","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/Synthetics-minion-lo3-04"
"lo3uttepxodb99","VirtualMachine","/UK1 DC/DT/Fadel/lo3uttepxodb99","Oracle Linux 7 (64-bit)","10.166.150.45","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3uttepxodb99"
"lo3wtpqtyweb02","VirtualMachine","/UK1 DC/Unknown/lo3wtpqtyweb02","Microsoft Windows Server 2012 (64-bit)","10.166.149.35","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wtpqtyweb02"
"uk1wqsfpxweb003","VirtualMachine","/UK1 DC/StoreFront/uk1wqsfpxweb003","Microsoft Windows Server 2012 (64-bit)","10.36.42.48","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wqsfpxweb003"
"lo1uadpocdbs02","VirtualMachine","/UK1 DC/Unknown/lo1uadpocdbs02","Red Hat Enterprise Linux 6 (64-bit)","10.162.55.159","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1uadpocdbs02"
"LO3WDAAOSDB001","VirtualMachine","/UK1 DC/Unknown/LO3WDAAOSDB001","Microsoft Windows Server 2008 R2 (64-bit)","10.166.150.117","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/LO3WDAAOSDB001"
"lo3wdpimxapp01","VirtualMachine","/UK1 DC/DT/DWS JML Engine/lo3wdpimxapp01","Microsoft Windows Server 2016 or later (64-bit)","10.162.69.205","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wdpimxapp01"
"uk1udftdvweb02","VirtualMachine","/UK1 DC/P&DS/TEST Thermofluids/uk1udftdvweb02","Ubuntu Linux (64-bit)","10.36.42.88","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1udftdvweb02"
"NTNX-EWAB005716-A-CVM","VirtualMachine","/UK1 DC/CVM/MT-Non-Prod/NTNX-EWAB005716-A-CVM","CentOS 7 (64-bit)","172.20.41.156","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/NTNX-EWAB005716-A-CVM"
"lo1ucilmeapp01","VirtualMachine","/UK1 DC/DT/Informatica ILM/lo1ucilmeapp01","CentOS 4/5 (64-bit)","10.162.38.242","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1ucilmeapp01"
"lo1wtcoreapp06","VirtualMachine","/UK1 DC/Unknown/lo1wtcoreapp06","Microsoft Windows Server 2012 (64-bit)","10.162.36.19","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1wtcoreapp06"
"LO1WTNCTMON001","VirtualMachine","/UK1 DC/Unknown/LO1WTNCTMON001","Microsoft Windows Server 2008 R2 (64-bit)","169.254.204.12","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/LO1WTNCTMON001"
"uk1wsconssdb01","VirtualMachine","/UK1 DC/uk1wsconssdb01","Microsoft Windows Server 2022 (64-bit)","10.162.53.37","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wsconssdb01"
"LO3WPQTYAPP003","VirtualMachine","/UK1 DC/HED/HP Load Runner Agent/LO3WPQTYAPP003","Microsoft Windows Server 2008 R2 (64-bit)","10.162.73.108","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/LO3WPQTYAPP003"
"uk1wssfpxwrm001","VirtualMachine","/UK1 DC/StoreFront/uk1wssfpxwrm001","Microsoft Windows Server 2012 (64-bit)","10.36.44.30","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wssfpxwrm001"
"uk1udcrcsdbs02","VirtualMachine","/UK1 DC/CRI Analytics Middle East/uk1udcrcsdbs02",,,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1udcrcsdbs02"
"lo1wcilmeapp01","VirtualMachine","/UK1 DC/DT/Informatica ILM/lo1wcilmeapp01","Microsoft Windows Server 2012 (64-bit)","10.162.39.27","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1wcilmeapp01"
"lo1udltgapp003","VirtualMachine","/UK1 DC/Assessments/PQS/Shingo/lo1udltgapp003","CentOS 7 (64-bit)","10.32.192.48","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1udltgapp003"
"uk1utpcptapp01","VirtualMachine","/UK1 DC/Pearson Test Prep (PCPT)/uk1utpcptapp01",,,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1utpcptapp01"
"lo3wspodbutl03","VirtualMachine","/UK1 DC/DT/POS-JumpServers/lo3wspodbutl03","Microsoft Windows Server 2016 (64-bit)","10.162.70.213","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wspodbutl03"
"lo1FortiManager","VirtualMachine","/UK1 DC/Unknown/lo1FortiManager","FortiManager-VM64 v6.2.9-build1471 211107 (GA)","10.162.33.148","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1FortiManager"
"uk1wssfpxjen001","VirtualMachine","/UK1 DC/StoreFront/uk1wssfpxjen001","Microsoft Windows Server 2008 R2 (64-bit)","10.36.42.138","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wssfpxjen001"
"testsh","VirtualMachine","/UK1 DC/DT/POS-TestServerBuilds/testsh","Microsoft Windows Server 2016 (64-bit)","10.162.37.219","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/testsh"
"uk1wssfpxsdb108","VirtualMachine","/UK1 DC/uk1wssfpxsdb108","Microsoft Windows Server 2019 (64-bit)","169.254.2.120","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wssfpxsdb108"
"Rocky_8_Base_TF","Template","/UK1 DC/Templates/AUTM_Templates/Rocky_8_Base_TF","","",""
"Xlo1wtpoosapp01-04-05-23-delete-TASK0959626","VirtualMachine","/UK1 DC/Unknown/Powered-Off VMs/Xlo1wtpoosapp01-04-05-23-delete-TASK0959626",,,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/Xlo1wtpoosapp01-04-05-23-delete-TASK0959626"
"lo3wipimxsdb01","VirtualMachine","/UK1 DC/DT/DWS JML Engine/lo3wipimxsdb01","Microsoft Windows Server 2016 or later (64-bit)","10.162.69.8","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wipimxsdb01"
"Xlo3wtpscxweb01-18-12-23-delete-SCTASK0035327","VirtualMachine","/UK1 DC/CTO Core BAU/eCommerce UK/Xlo3wtpscxweb01-18-12-23-delete-SCTASK0035327","Microsoft Windows Server 2012 (64-bit)",,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/Xlo3wtpscxweb01-18-12-23-delete-SCTASK0035327"
"lo3wsmimxapp03","VirtualMachine","/UK1 DC/Unknown/lo3wsmimxapp03","Microsoft Windows Server 2012 (64-bit)","10.162.70.227","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wsmimxapp03"
"lo3utssmxapp50","VirtualMachine","/UK1 DC/Unknown/lo3utssmxapp50",,,"/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3utssmxapp50"
"lo1wdilmeapp02","VirtualMachine","/UK1 DC/DT/Informatica ILM/lo1wdilmeapp02","Microsoft Windows Server 2016 (64-bit)","10.162.39.16","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo1wdilmeapp02"
"uk1wssfpxjob001","VirtualMachine","/UK1 DC/StoreFront/uk1wssfpxjob001","Microsoft Windows Server 2012 (64-bit)","10.36.44.25","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/uk1wssfpxjob001"
"lo3wtcstdbs002","VirtualMachine","/UK1 DC/Unknown/lo3wtcstdbs002","Microsoft Windows Server 2012 (64-bit)","10.166.151.23","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wtcstdbs002"
"lo3wtpqtyweb03","VirtualMachine","/UK1 DC/Unknown/lo3wtpqtyweb03","Microsoft Windows Server 2012 (64-bit)","10.166.149.36","/UK1 DC/UK1-NUTX-ESX-MT-NONPROD01/lo3wtpqtyweb03"
